Facility,Date,Actual_Departures,Actual_Arrivals,Departure_Cancellations,Arrival_Cancellations,Departure_Diversions,Actual_Diversions,On_Time_Arrivals,Perc_On_Time_Gate_Deps,Perc_On_Time_Gate_Arrs,Avg_Gate_Departure,Avg_Gate_Arrival,Avg_Block_Delay,Avg_Taxi_Out_Time,Avg_Taxi_In_Time,Delayed_Arrivals,Avg_Delay_per_Delayed
MEM,5-Oct,3609,3612,66,65,8,3,3195,88.61,88.46,7,6.58,2.33,15.47,5.87,417,45.73
MEM,5-Nov,3421,3414,44,44,6,10,2831,82.61,82.92,9.91,9.53,3.49,15.81,6.46,583,46.35
MEM,5-Dec,3526,3535,60,53,2,1,2574,76.01,72.81,12.69,14.32,4.64,16.23,6.32,961,45.9
MEM,6-Jan,3667,3667,68,68,7,0,3014,84.54,82.19,9.18,10.43,3.35,15.42,6.17,653,50.18
MEM,6-Feb,3383,3391,99,93,5,5,2684,81.55,79.15,12.27,13.12,3.76,17.57,6.65,707,55.61
MEM,6-Mar,3932,3930,52,54,8,5,3172,81.41,80.71,11.83,11.69,3.53,16.01,5.94,758,52.99
MEM,6-Apr,3816,3818,61,55,5,10,3147,84.67,82.43,9.67,9.98,4.05,15.89,6.66,671,47.98
MEM,6-May,4122,4129,46,46,15,4,3378,83.6,81.81,10.01,10.65,4.25,16.2,6.64,751,50.7
MEM,6-Jun,3829,3828,65,66,14,20,2981,80.49,77.87,13.52,14.76,4.19,16.76,6.29,847,60.11
MEM,6-Jul,3854,3855,56,62,9,1,3022,83.08,78.39,10.15,12.99,3.54,15.92,6.58,833,53.44
MEM,6-Aug,3924,3926,76,78,9,2,3150,83.23,80.23,10.21,12.44,3.92,16.3,6.38,776,55.62
MEM,6-Sep,3870,3913,132,121,8,5,3064,84.34,78.3,9.98,12.75,5.71,17.45,6.45,849,51.12
MEM,6-Oct,4065,4069,91,88,5,0,2966,80.42,72.89,11.99,15.72,6.71,17.92,7.29,1103,50.59
MEM,6-Nov,3967,3975,43,40,4,1,3118,83.24,78.44,10.33,12.72,5.1,17.93,7.19,857,49.93
MEM,6-Dec,3948,3948,89,92,6,2,2871,75.58,72.72,14.08,14.79,5.05,17.86,7.3,1077,47.62
MEM,7-Jan,6872,6869,136,158,22,5,5388,83.93,78.44,9.5,12.92,5.22,17.94,6.91,1481,52.35
MEM,7-Feb,6247,6198,185,228,12,15,4476,78.73,72.22,13.84,17.6,5.49,19,6.91,1722,57.3
MEM,7-Mar,7041,7045,140,152,11,2,5732,84.58,81.36,9.93,11.52,3.58,17.48,6.99,1313,54.56
MEM,7-Apr,6788,6741,104,119,12,43,5539,85.52,82.17,9.66,10.81,4.45,17.65,6.84,1202,52.05
MEM,7-May,7255,7256,79,91,18,7,5922,86.26,81.62,8.43,11.06,4.96,17.87,7.25,1334,50.7
MEM,7-Jun,6949,6972,202,208,36,5,5119,78.8,73.42,13.66,17.77,5.72,18.41,7.13,1853,60.27
MEM,7-Jul,7028,7018,150,157,25,24,5258,80.24,74.92,12.89,15.64,5.5,18.44,7.19,1760,55.7
MEM,7-Aug,7210,7168,126,149,22,41,5677,82.34,79.2,12.04,13.77,4.01,18.24,7.26,1491,59.4
MEM,7-Sep,6847,6822,92,102,9,22,5892,88.71,86.37,7.81,10.27,3.23,17.94,7.08,930,66.19
MEM,7-Oct,7215,7214,65,80,17,5,5948,85.72,82.45,8.33,10.3,4.52,18.8,7.11,1266,50.17
MEM,7-Nov,6905,6876,58,74,4,15,5761,85.45,83.78,9.16,9.58,3.89,18.94,7.25,1115,50.52
MEM,7-Dec,6893,6868,246,281,24,7,4551,73.09,66.26,16.89,21.88,6.54,19.42,7.25,2317,59.67
MEM,8-Jan,6855,6801,184,205,12,50,5102,78.06,75.02,14.91,15.84,5.72,19.26,7.59,1699,57.24
MEM,8-Feb,6350,6333,279,306,21,8,4636,76.79,73.2,15.63,16.83,5.45,18.79,7.33,1697,57.17
MEM,8-Mar,7014,6977,259,293,17,18,5039,74.35,72.22,16.67,18.06,6.27,20.26,7.68,1938,59.52
MEM,8-Apr,6702,6655,125,141,17,45,5225,81.23,78.51,12.01,13.1,4.95,18.33,7.79,1430,54.95
MEM,8-May,6939,6934,51,56,6,14,5678,86.54,81.89,8.24,10.62,5,18.43,7.72,1256,50.49
MEM,8-Jun,6640,6643,88,103,36,12,5427,83.31,81.7,10.37,11.92,3.97,17.95,7.52,1216,57.49
MEM,8-Jul,6790,6776,71,89,30,24,5729,84.87,84.55,9.65,10.1,3.27,17.8,7.7,1047,57.65
MEM,8-Aug,6669,6656,87,100,24,30,5660,88.44,85.04,7.9,9.22,3.74,17.26,7.46,996,54.47
MEM,8-Sep,6450,6411,87,117,13,19,5803,91.71,90.52,5.29,5.33,2.67,16.54,7.21,608,45.65
MEM,8-Oct,6616,6620,26,34,12,0,5943,92.06,89.77,4.75,5.95,3.14,17.04,7.5,677,46.87
MEM,8-Nov,6108,6092,41,53,9,12,5304,90.91,87.07,6.21,6.89,4.99,17.18,7.56,788,41.88
MEM,8-Dec,6091,6060,218,235,29,39,4339,78.95,71.6,14.51,17.79,7.13,19,7.41,1721,56.93
MEM,9-Jan,6085,6098,141,153,18,4,5160,89.42,84.62,6.64,8.69,4.17,17.35,7.33,938,48.53
MEM,9-Feb,5560,5566,63,61,14,11,4914,90.45,88.29,5.99,6.77,3.65,17.56,7.3,652,49.05
MEM,9-Mar,6334,6303,93,127,14,4,5283,87.8,83.82,8.04,9.24,3.75,17.3,7.25,1020,49.28
MEM,9-Apr,6042,6030,87,105,19,15,5179,89.54,85.89,6.74,8.6,4.23,16.96,7.57,851,51.22
MEM,9-May,5902,5896,36,44,19,18,4928,87.5,83.58,7.9,9.25,4.8,16.81,7.43,968,46.78
MEM,9-Jun,5929,5926,109,117,31,22,4728,83.72,79.78,10.79,12.24,4.82,17.26,7.58,1198,53.34
MEM,9-Jul,6184,6171,93,114,27,19,4815,82.41,78.03,11.45,13.33,5.21,17.99,7.55,1356,53.95
MEM,9-Aug,6146,6126,61,80,17,23,5166,87.16,84.33,8.14,9.98,3.96,16.89,7.53,960,55.7
MEM,9-Sep,5473,5473,19,38,21,4,4800,91.41,87.7,5.55,7.11,3.06,17.23,6.91,673,47.08
MEM,9-Oct,5758,5744,58,68,14,26,4498,85.38,78.31,10.03,12.98,5.45,18.46,7.29,1246,52.64
MEM,9-Nov,5676,5674,35,37,15,3,5125,92.18,90.32,4.99,5.37,2.49,16.88,7.86,549,43.8
MEM,9-Dec,5790,5789,123,150,24,5,4518,84.46,78.04,10.86,13.53,4.49,18.62,7.87,1271,54.58
MEM,10-Jan,5721,5705,336,330,21,29,4636,85.25,81.26,10.65,11.96,3.96,18.63,8.16,1069,56.3
MEM,10-Feb,5275,5229,300,333,11,21,4037,80.27,77.2,12.77,13.85,5.06,20.52,8.3,1192,54.04
MEM,10-Mar,6161,6146,97,122,15,5,5208,86.5,84.74,9.01,8.72,2.83,18.11,7.81,938,49.55
MEM,10-Apr,6080,6064,46,56,7,13,5333,88.68,87.95,8.04,7.24,2.95,16.93,7.59,731,51.49
MEM,10-May,6290,6282,89,83,20,35,5106,84.55,81.28,10.83,11.03,3.85,17.62,7.24,1176,52.83
MEM,10-Jun,6753,6762,122,133,34,6,5442,82.36,80.48,12.1,12.96,2.56,17.64,7.43,1320,60.25
MEM,10-Jul,7193,7179,143,166,22,14,5670,81.89,78.98,12.46,13.26,3.5,17.2,7.84,1509,57.65
MEM,10-Aug,7160,7183,137,137,22,3,6146,86.16,85.56,9.03,9.52,2.14,17.95,7.38,1037,58.84
MEM,10-Sep,6627,6625,74,76,9,4,5975,90.46,90.19,6.34,6.26,1.8,17.63,7.09,650,54.75
MEM,10-Oct,6673,6670,75,88,12,6,6023,90.68,90.3,6.47,5.84,1.66,17.96,7.01,647,51.91
MEM,10-Nov,6233,6243,59,55,13,9,5418,89.28,86.79,6.95,7.5,3.02,18.17,7.01,825,48.26
MEM,10-Dec,6247,6229,192,210,11,11,4985,82.54,80.03,11.33,13.4,3.36,18.36,7.09,1244,60.16
MEM,11-Jan,3609,3615,231,220,4,3,2992,86.37,82.77,9.74,11.29,2.92,17.34,6.22,623,59.05
MEM,11-Feb,3495,3483,198,212,4,4,2855,84.84,81.97,10.09,10.85,3.14,17.3,6.28,628,53.64
MEM,11-Mar,4416,4428,58,50,14,9,3644,86.3,82.29,9.19,10.74,3.23,17.03,6.2,784,53.9
MEM,11-Apr,4233,4232,123,117,12,21,3284,79.47,77.6,14.99,15.19,5.42,16.86,6.45,948,61.98
MEM,11-May,4371,4373,88,89,6,5,3578,83.05,81.82,12.46,12.18,3.08,16.13,6.16,795,60.42
MEM,11-Jun,4306,4304,105,107,17,15,3503,81.42,81.39,14.27,13.39,3.4,16.1,6.33,801,65.86
MEM,11-Jul,4061,4070,85,85,14,5,3391,82.71,83.32,13.37,12.75,2.34,15.99,6.16,679,70.16
MEM,11-Aug,3988,3987,86,90,19,16,3420,86.31,85.78,10.28,9.9,2.76,15.23,5.87,567,63.66
MEM,11-Sep,3543,3533,34,40,9,13,3119,88.99,88.28,8.58,7.91,2.78,15.48,5.74,414,59.92
MEM,11-Oct,3754,3757,24,23,6,5,3425,91.24,91.16,6.43,5.87,1.91,15.95,6.18,332,56.61
MEM,11-Nov,3632,3640,27,20,1,2,3230,89.59,88.74,7.48,7.28,2.39,15.77,6.57,410,56.16
MEM,11-Dec,3580,3575,28,32,5,4,3103,87.74,86.8,9.57,8.5,2.73,16.27,6.45,472,56.66
MEM,12-Jan,3199,3213,43,35,10,3,2878,90.18,89.57,7.67,6.68,2.06,15.06,5.88,335,56.18
MEM,12-Feb,2986,2995,33,32,4,1,2710,90.22,90.48,7.15,6.41,2.12,15.13,5.7,285,58.68
MEM,12-Mar,3129,3123,35,36,6,11,2709,86.83,86.74,10.64,9.45,2.53,15.1,5.74,414,64.39
MEM,12-Apr,2938,2942,29,26,3,1,2689,90.91,91.4,6.59,5.95,1.56,15.45,5.57,253,60.73
MEM,12-May,3043,3052,24,19,10,5,2725,89.75,89.29,8.5,6.84,2.02,15.77,5.62,327,55.97
MEM,12-Jun,3122,3137,34,29,12,3,2703,87.51,86.17,9.41,9.55,1.92,15.76,5.97,434,62.52
MEM,12-Jul,3133,3150,64,54,13,4,2585,84.3,82.06,11.81,12.53,2.6,15.91,6.21,565,63.97
MEM,12-Aug,2990,3004,53,46,9,4,2492,85.12,82.96,11.91,11.62,2.89,16.07,5.85,512,61.36
MEM,12-Sep,2695,2696,18,20,5,1,2365,89.17,87.72,7.34,7.6,2.76,16.22,5.71,331,53.1
MEM,12-Oct,2757,2757,45,42,3,4,2371,87.05,86,9.57,8.97,2.75,16.34,5.6,386,55.58
MEM,12-Nov,2574,2573,21,20,0,2,2349,91.69,91.29,5.58,5.66,1.53,15.94,5.51,224,56.5
MEM,12-Dec,2295,2305,29,20,1,3,1918,85.05,83.21,10.88,10.64,2.91,17.04,5.59,387,57.4
MEM,13-Jan,2850,2865,90,89,9,1,2433,88.35,84.92,9.32,10.01,2.96,16.84,5.15,432,59.76
MEM,13-Feb,2623,2625,65,64,7,5,2219,85.97,84.53,9.77,9.67,3.12,16.27,5.39,406,56.6
MEM,13-Mar,3172,3187,65,57,6,1,2729,86.85,85.63,8.8,9.44,2.1,16.32,5.38,458,59.14
MEM,13-Apr,3021,3026,58,54,4,3,2517,82.82,83.18,13.73,11.21,2.92,15.73,5.34,509,60.91
MEM,13-May,2962,2977,49,41,13,2,2492,84.91,83.71,12.1,10.78,2.5,15.85,5.29,485,60.18
MEM,13-Jun,2846,2834,81,76,4,21,2178,78.25,76.85,15.97,16.17,4.1,15.87,5.39,656,65.47
MEM,13-Jul,2770,2776,71,70,10,5,2133,78.63,76.84,15.24,16.45,3.39,16.45,5.2,643,65.98
MEM,13-Aug,3151,3160,43,35,5,5,2677,86.89,84.72,8.55,9.32,2.38,15.65,5.08,483,54.32
MEM,13-Sep,2277,2286,31,30,4,1,2031,88.32,88.85,7.76,6.99,1.67,15.03,5.16,255,53.69
MEM,13-Oct,2554,2554,26,29,5,2,2206,88.25,86.37,7.92,8.48,2.39,14.48,4.99,348,53.03
MEM,13-Nov,2203,2206,20,18,1,1,1865,87.2,84.54,7.62,8.98,2.18,14.66,4.94,341,50.38
MEM,13-Dec,1901,1900,62,65,6,2,1330,75.85,70,16.78,19.37,4.05,15.87,5.08,570,59.8
MEM,14-Jan,1190,1205,123,111,5,1,814,75.46,67.55,17.47,21.81,3.44,14.7,4.99,391,63.67
MEM,14-Feb,1065,1074,70,66,4,2,806,78.5,75.05,14.88,14.48,3.73,15.75,4.86,268,52.59
MEM,14-Mar,1241,1240,29,25,3,6,964,79.77,77.74,12.85,13.87,3.02,15.01,5.11,276,55.28
MEM,14-Apr,1201,1212,32,22,2,2,956,84.18,78.88,10.66,12.69,2.97,14.22,5.07,256,53.56
MEM,14-May,1209,1224,49,35,7,1,911,77.75,74.43,15.34,13.77,2.35,14.23,5.35,313,48.32
MEM,14-Jun,1174,1184,29,27,11,5,798,73.51,67.4,19.35,22.01,4.28,15.05,5.88,386,63.27
MEM,14-Jul,1250,1262,23,18,7,3,941,80.72,74.56,12.95,15.56,2.68,14.86,5.31,321,55.93
MEM,14-Aug,1252,1255,15,16,9,3,963,82.59,76.73,13.63,15.57,2.8,14.43,5.41,292,60.78
MEM,14-Sep,1231,1232,27,25,2,4,970,83.27,78.73,11.54,11.92,3.31,16.13,5.46,262,50.4
MEM,14-Oct,1218,1222,27,19,2,6,945,82.51,77.33,11.62,12.9,4.07,14.35,5.64,277,50.65
MEM,14-Nov,1222,1223,13,10,1,1,969,84.7,79.23,9.28,11.06,3.37,14.79,5.73,254,46.13
MEM,14-Dec,1287,1289,8,4,0,4,1008,83.76,78.2,10.8,10.98,3.37,15.35,5.92,281,43.36
MEM,15-Jan,1213,1215,27,23,1,0,965,86.07,79.42,10.81,12.66,3.14,15.24,5.75,250,55.87
MEM,15-Feb,1021,1028,102,93,2,2,773,79.82,75.19,17.49,13.71,4.4,17.56,6.34,255,49.75
MEM,15-Mar,1285,1294,57,51,2,4,997,82.26,77.05,13.45,12.87,3.43,15.78,7.06,297,50.26
MEM,15-Apr,1514,1530,29,19,5,2,1213,84.48,79.28,12.23,12.03,3.32,14.85,6.36,317,51.94
MEM,15-May,1467,1472,23,21,7,2,1189,83.91,80.77,12.69,11.85,2.65,14.06,6.28,283,55.98
MEM,15-Jun,1283,1295,32,21,9,7,947,77.47,73.13,16.48,16.68,4.67,13.99,6.55,348,57.03
MEM,15-Jul,1337,1345,13,7,5,2,1029,79.66,76.51,15.35,14.92,2.8,13.51,6.09,316,57.83
MEM,15-Aug,1305,1312,15,11,5,5,1089,84.44,83,11.58,11.49,3,14.47,5.76,223,61.6
MEM,15-Sep,1330,1331,5,1,2,3,1181,89.4,88.73,7.34,6.29,2.33,14.85,5.68,150,46.42
MEM,15-Oct,1510,1512,8,5,2,1,1333,89.34,88.16,6.7,7.21,1.79,14.45,5.52,179,52.4
MEM,15-Nov,1429,1434,16,13,2,3,1217,86.98,84.87,9.9,9.47,2.14,14.81,5.47,217,56.61
MEM,15-Dec,1197,1201,26,22,4,0,977,82.87,81.35,13.49,10.99,1.73,14.78,5.32,224,52.47
MEM,16-Jan,1117,1122,32,30,2,2,990,90.87,88.24,6.44,6.83,2.1,15.76,5.15,132,50.99
MEM,16-Feb,1018,1012,17,19,0,1,883,89.1,87.25,9.03,8.01,1.75,14.81,5.15,129,55.8
MEM,16-Mar,1011,1006,9,10,2,5,846,87.44,84.1,8.3,9.41,2.74,14.45,5.4,160,52.45
MEM,16-Apr,1136,1130,13,11,1,6,977,86.71,86.46,10.03,7.04,2.8,14.79,5.63,153,43.84
MEM,16-May,1161,1170,4,2,5,1,981,85.27,83.85,10.79,9.79,2.45,14.93,5.47,189,53.2
MEM,16-Jun,1274,1281,18,15,4,0,989,81.08,77.21,14.93,16.04,2.23,14.96,5.54,292,65.48
MEM,16-Jul,1232,1237,28,25,5,3,894,77.27,72.27,18.9,18.42,3.4,14.21,6.05,343,62.87
MEM,16-Aug,1227,1236,29,27,7,0,986,82.07,79.77,15.6,13.17,1.97,15.38,5.44,250,60.13
MEM,16-Sep,1202,1204,2,2,2,1,1054,89.6,87.54,7.55,8.26,1.61,14.87,5.33,150,57.83
MEM,16-Oct,1265,1267,6,6,0,0,1166,92.49,92.03,4.66,4.77,1.37,14.66,5.44,101,47.64
MEM,16-Nov,1207,1208,3,1,3,3,1064,88.9,88.08,7.94,7.09,1.86,14.65,5.6,144,53.13
MEM,16-Dec,1061,1059,23,18,2,5,837,80.96,79.04,10.68,11.98,2.98,16.14,5.46,222,50.88
MEM,17-Jan,1135,1138,26,27,0,1,912,83.35,80.14,14.14,13.17,2.63,15.31,5.41,226,60.91
MEM,17-Feb,1070,1069,7,9,1,0,947,90.75,88.59,7.11,5.88,0,14.55,5.19,122,43.92
MEM,17-Mar,1265,1265,17,18,2,2,1043,86.01,82.45,10.73,10.74,2.58,14.95,5.31,222,54.85
MEM,17-Apr,1233,1226,32,33,1,7,955,81.91,77.9,18.56,18.13,0,14.43,5.58,271,77
MEM,17-May,1272,1273,12,11,4,4,1032,85.53,81.07,11.31,11.34,2.81,14.2,5.29,241,53.48
MEM,17-Jun,1248,1250,5,5,4,1,931,79.01,74.48,16.97,16.76,2.9,14.64,5.36,319,60.82
MEM,17-Jul,1283,1286,16,17,4,1,972,79.58,75.58,15.56,17.93,3,14.53,5.61,314,68.8
MEM,17-Aug,1259,1259,47,46,3,4,984,83.16,78.16,10.94,12.67,3.1,15.65,5.15,275,52.51
MEM,17-Sep,1191,1195,27,27,4,0,1068,90.43,89.37,6.01,6.31,1.49,14.79,4.77,127,50.28
MEM,17-Oct,1273,1279,6,3,2,0,1111,87.59,86.86,8.12,7.61,1.56,14.97,4.88,168,48.98
MEM,17-Nov,1094,1092,2,0,1,3,980,89.12,89.74,7.56,5.19,2.18,14.34,4.83,112,40.69
MEM,17-Dec,1052,1050,23,21,0,3,849,80.04,80.86,13.75,11.17,3.41,15.12,4.74,201,52.19
MEM,18-Jan,1879,1892,74,65,5,3,1531,82.7,80.92,13.85,13.04,2.59,17.19,5.62,361,63.49
MEM,18-Feb,1759,1767,37,32,7,3,1394,83.57,78.89,12.54,13.58,3.38,15.42,4.88,373,59.68
MEM,18-Mar,2036,2033,53,48,0,3,1688,87.43,83.03,8.92,9.68,1.94,14.81,5.02,345,51.83
MEM,18-Apr,2004,2016,18,17,6,1,1626,82.98,80.65,12.82,12.24,3.02,14.8,5.17,390,58.15
MEM,18-May,2113,2118,31,33,11,4,1690,82.25,79.79,13.83,13.8,3.2,14.93,6.01,428,63.62
MEM,18-Jun,2118,2133,46,38,9,1,1599,78.85,74.96,16.71,16.82,3.01,14.78,5.91,534,63.13
MEM,18-Jul,2152,2153,47,47,14,13,1607,78.81,74.64,16.9,18.46,4.46,15.26,5.73,546,68.17
MEM,18-Aug,2133,2137,48,52,6,0,1616,81.2,75.62,13.85,17.41,3.36,15.17,5.45,521,67.03
MEM,18-Sep,2031,2046,26,17,8,2,1673,85.08,81.77,11.16,12.23,2.85,15.03,5.2,373,61.42
MEM,18-Oct,2211,2219,9,9,8,0,1814,85.75,81.75,9.17,11.34,3.09,15,5.19,405,56.28
MEM,18-Nov,2153,2158,31,27,5,3,1663,81.05,77.06,13.52,13.54,3.72,16.5,5.27,495,53.86
MEM,18-Dec,2169,2174,23,19,6,3,1749,82.39,80.45,14.07,12.57,3.08,16.34,5.24,425,58.91
MEM,19-Jan,2107,2114,60,55,2,1,1710,86.09,80.89,11.25,13.97,2.67,16.08,5,404,68.15
MEM,19-Feb,1942,1943,46,47,5,3,1435,82.44,73.85,15.44,18.46,4.05,15.73,5.19,508,66.6
Sub-Total for MEM,,681114,681105,12466,12824,1733,1426,558179,84.72,81.95,10.2,11.15,3.8,16.73,6.6,122926,54.5
MIA,3-Jun,4863,4850,26,28,11,22,3745,80.03,77.22,13.23,12.2,6.28,19.72,10.28,1105,47.23
MIA,3-Jul,5064,5065,44,44,14,17,3849,79.21,75.99,13.68,14.72,5.93,20.01,9.95,1216,54.87
MIA,3-Aug,5035,5048,97,97,26,13,3663,74.48,72.56,17.69,17.17,7.56,20.64,11.5,1385,56.39
MIA,3-Sep,4659,4655,74,67,4,10,3871,87.25,83.16,8.18,9.45,5.98,17.87,8.96,784,48.37
MIA,3-Oct,4897,4900,43,34,10,14,4297,90.38,87.69,6.53,6.9,3.24,16.98,8.44,603,46.06
MIA,3-Nov,5184,5199,25,22,13,7,4452,86.54,85.63,8.37,8.74,4.2,19.07,8.54,747,51.02
MIA,3-Dec,5435,5447,62,54,10,7,4164,84.07,76.45,9.9,13.66,5.44,19.04,8.81,1283,50.63
MIA,4-Jan,5538,5538,66,70,15,4,4199,81.51,75.82,11.53,13.65,5.21,18.4,8.79,1339,50.17
MIA,4-Feb,5320,5325,29,26,5,5,4092,83.48,76.85,9.92,12.29,5.45,18.8,8.23,1233,45.81
MIA,4-Mar,5756,5768,26,14,8,9,4894,87.6,84.85,7.75,8.59,3.37,18.47,8.11,874,47.65
MIA,4-Apr,5513,5507,11,11,11,16,4639,86.69,84.24,8.6,8.95,4.49,19.05,8.5,868,48.09
MIA,4-May,5527,5521,42,41,19,21,4547,84.01,82.36,11.01,11.78,4.56,17.64,8.08,974,59.29
MIA,4-Jun,5272,5284,45,39,12,11,3938,74.87,74.53,17.22,16.23,5.73,18.26,8.64,1346,57.66
MIA,4-Jul,5451,5460,40,37,15,11,4035,71.11,73.9,20.11,15.8,5.62,18.36,9.45,1425,54.81
MIA,4-Aug,5376,5365,122,119,6,21,3972,73.81,74.04,19.78,18.22,6.76,18.39,9.48,1393,65.13
MIA,4-Sep,4212,4230,721,709,10,4,3521,82.5,83.24,11.9,9.97,4.49,16.87,7.37,709,49.65
MIA,4-Oct,5200,5211,34,32,7,1,4570,88.62,87.7,6.34,6.87,2.48,16.77,6.69,641,45.53
MIA,4-Nov,5225,5243,36,27,12,3,4432,86.49,84.53,8.7,9.25,2.91,17.14,7.31,811,51.58
MIA,4-Dec,5518,5532,43,38,8,2,3936,79.65,71.15,13,16.25,4.72,17.01,8.06,1596,49.86
MIA,5-Jan,5428,5445,114,120,27,2,4110,77.3,75.48,14.3,14.82,4.05,17.24,7.58,1335,54.1
MIA,5-Feb,5077,5094,42,34,10,7,4159,81.7,81.65,12.12,10.25,3.15,17.2,6.99,935,48.96
MIA,5-Mar,5713,5731,45,36,20,12,4269,77.93,74.49,15.8,15.63,5.11,18.76,7.52,1462,54.89
MIA,5-Apr,5320,5338,33,31,21,5,4470,85.32,83.74,9.16,9.11,3.06,16.92,6.88,868,48.59
MIA,5-May,5353,5323,28,29,11,35,4356,80.98,81.83,12.38,10.96,4.13,17.15,7.14,967,52.35
MIA,5-Jun,5349,5321,64,58,18,57,3658,69.75,68.75,20.78,20.12,6.57,19.85,8.34,1663,58.92
MIA,5-Jul,5609,5639,63,59,31,6,4000,70.01,70.93,19.87,19.06,5.2,18.3,8.39,1639,60.25
MIA,5-Aug,5380,5380,247,250,21,13,3970,72.9,73.79,17.98,15.53,5.67,17.42,8.72,1410,53.19
MIA,5-Sep,4867,4882,199,192,9,0,3997,83.52,81.87,9.8,10.55,4.62,16.15,7.62,885,48.89
MIA,5-Oct,4755,4764,573,565,4,12,3668,81.22,76.99,11.48,13.42,5.9,17.14,6.76,1096,49.81
MIA,5-Nov,5453,5460,18,19,8,5,4244,83.66,77.73,9.29,11.4,5.44,17.64,7.69,1216,41.81
MIA,5-Dec,5768,5773,57,55,8,10,3779,73.23,65.46,15.35,17.74,6.97,17.34,8.61,1994,45.31
MIA,6-Jan,5879,5887,29,35,21,6,4622,78.3,78.51,12.77,12.61,4.54,17.52,7.99,1265,50.43
MIA,6-Feb,5308,5314,92,93,10,5,4139,80.99,77.89,11.38,12.67,4.71,17.51,7.79,1175,49.7
MIA,6-Mar,6069,6058,17,14,6,16,5041,82.57,83.21,10.54,9.34,2.98,17.53,7.4,1017,48.18
MIA,6-Apr,5733,5733,19,20,5,3,4716,83.36,82.26,9.22,10.22,3.2,16.63,6.83,1017,49.53
MIA,6-May,5621,5609,55,51,15,34,4460,81.28,79.52,12.72,12.41,4.32,16.76,6.94,1149,53.67
MIA,6-Jun,5358,5368,67,64,25,21,3872,74.8,72.13,17.3,18.58,5.49,17.48,7.71,1496,61.13
MIA,6-Jul,5529,5553,56,57,31,10,3955,73.87,71.22,16.97,18.53,5.1,17.56,7.37,1598,59.09
MIA,6-Aug,5320,5300,195,210,14,19,3969,75.26,74.89,16.15,14.74,4.64,16.92,7.25,1331,53.11
MIA,6-Sep,4909,4898,96,90,13,27,3681,77.29,75.15,15.27,14.97,5.52,17.66,7.49,1217,54.19
MIA,6-Oct,5071,5078,31,29,12,3,4192,83.04,82.55,10.55,11.43,2.78,16.3,6.41,886,58.25
MIA,6-Nov,5021,5039,28,21,12,3,3998,83.01,79.34,10.3,11.86,3.68,16.81,7.03,1041,50.08
MIA,6-Dec,5412,5411,63,67,11,4,3821,75.92,70.62,14.56,16.37,3.96,17.16,7.04,1590,50.17
MIA,7-Jan,5741,5754,66,65,13,6,4375,77.51,76.03,13.39,14.62,3.63,16.76,6.97,1379,54.96
MIA,7-Feb,5226,5230,131,131,6,2,3543,73.92,67.74,15.8,19.34,5.7,17.76,7.43,1687,55.26
MIA,7-Mar,5798,5797,92,97,17,13,4276,76.2,73.76,15.33,16.46,3.87,17.02,6.76,1521,57.02
MIA,7-Apr,5544,5542,56,56,18,12,4058,76.01,73.22,15.46,15.78,4.34,17.74,7.31,1484,53.38
MIA,7-May,5405,5431,47,44,27,8,4171,80.17,76.8,12.1,13.82,4.33,16.99,7.18,1260,52.11
MIA,7-Jun,5110,5112,93,93,24,25,3231,64.11,63.2,25.52,25.06,6.86,18.81,9.11,1881,63.88
MIA,7-Jul,5272,5273,92,91,22,27,3303,64.57,62.64,25.37,25.28,6.63,18.53,9.09,1970,63.61
MIA,7-Aug,5260,5276,79,76,18,5,3838,72.02,72.74,17.66,17.03,3.6,17.27,7.44,1438,56.61
MIA,7-Sep,4894,4890,55,59,10,2,3927,81.83,80.31,11.38,11.47,4.09,16.24,7.23,963,50.45
MIA,7-Oct,5033,5035,43,44,12,13,3740,76.85,74.28,13.66,14.54,5.22,16.73,7.01,1295,49.59
MIA,7-Nov,5072,5076,23,21,5,1,4009,78.73,78.98,12.05,11.84,3.21,16.88,7.52,1067,48.87
MIA,7-Dec,5364,5375,67,72,13,6,3498,68.85,65.08,19.55,20.78,5.13,17.58,7.92,1877,54.27
MIA,8-Jan,5458,5453,79,81,8,14,3919,72.44,71.87,16.91,16.55,4.32,17.01,7.88,1534,53.13
MIA,8-Feb,5196,5194,90,90,12,20,3318,67.44,63.88,20.03,22.5,7.23,17.61,7.89,1876,57.53
MIA,8-Mar,5642,5644,88,87,16,22,3715,69.11,65.82,20.02,21.15,6.46,18.16,7.81,1929,56.58
MIA,8-Apr,5286,5285,51,56,10,7,3807,74.23,72.03,15.43,16.32,5.15,16.95,7.49,1478,52.59
MIA,8-May,5279,5283,51,59,14,1,3994,75.64,75.6,14.97,15.04,4.33,16.91,7.97,1289,55.51
MIA,8-Jun,4912,4927,70,73,30,12,3300,65.86,66.98,26.34,24.31,6.8,19.25,8.94,1627,69.14
MIA,8-Jul,5075,5083,70,65,25,22,3534,67,69.53,23.6,20.38,5.64,17.77,8.75,1549,61.76
MIA,8-Aug,5074,5091,97,93,19,10,3488,66.67,68.51,22.24,19.68,6.5,17.48,9.08,1603,57.46
MIA,8-Sep,4564,4562,67,68,10,6,3734,82.45,81.85,10.51,11.27,4.22,15.7,7.54,828,54.44
